Image_ID,Scene_Type,Objects_Detected,Text_Extracted,Fire_Detection_Confidence,Smoke_Detection_Confidence,Fire_Classification_Confidence,Scene_Decision_Confidence
u-3649283368-2577373232-fm-26-gp-0_jpg.rf.aeec12fdf2f03b6ba7f59ae4f687d3b1.jpg,Vehicle Fire,motorcycle,,1.0,0.906,0.618,1.0
u-400208919-1988700558-fm-26-gp-0_jpg.rf.5f849aaff3484682c1b4856c1f180f6c.jpg,Vehicle Fire,motorcycle,,1.0,1.0,0.673,1.0
u-4266402229-1307989802-fm-26-gp-0_jpg.rf.0ba9cf0237730fec67c4b381481da579.jpg,Vehicle Fire,bicycle,,1.0,0.937,0.579,1.0
u-581614180-1792491636-fm-26-gp-0_jpg.rf.5f9c43f1e8d44268d10836ea9bc8f744.jpg,Smoke Only,"bicycle, car, person",,0.0,1.0,0.0,1.0
u-718066098-437271286-fm-26-gp-0_jpg.rf.12f2f2f48fdf27e98af0e45516545021.jpg,No Fire / Unknown Scene,None,,0.031,0.985,0.0,0.031
wildfire-coverage-521x308_jpg.rf.0eb4102f14807523c9cc55306143de3e.jpg,Forest Fire,None,,1.0,0.732,0.758,0.866
wildfire4_jpg.rf.f71b46dd907ff4d8c6995377804d903b.jpg,Forest Fire,None,,1.0,1.0,0.597,1.0
wildfire_jpg.rf.b5d93700ef4158f641656a9cd7826cb5.jpg,Forest Fire,None,,1.0,0.998,0.953,0.999
wildfire_smoke_1280x720_6014533759_jpg.rf.1dceb03ea44299bad45fbdebe57d7052.jpg,Forest Fire,None,,1.0,0.856,0.81,1.0
your-room1_jpg.rf.0fc156277e1de8708523305ef5fa8174.jpg,Smoke Only,None,,0.0,1.0,0.0,1.0
00000_jpg.rf.5f29b500dd9441c4f49b039289e15411.jpg,Other Fire,person,,1.0,0.925,0.4,0.962
0162882b-e4b2-4547-9302-318a35ec67fc_jpg.rf.151fb31e6485b7c8f2642c7fe6647685.jpg,Structure Fire,None,,1.0,0.897,0.593,1.0
01fcdece-1657-4a03-a310-422f4b504d77_jpg.rf.14a78d3584f00d6f7e9dff2e0af22e05.jpg,Vehicle Fire,None,,1.0,0.969,0.977,1.0
025f1b04-5c33-4ffb-bbca-080b6b9159ae_jpg.rf.20cf60651613ff237f9e05215052c81b.jpg,Grass Fire,None,,1.0,1.0,0.972,1.0
02a344d7-c94d-41a6-8dfb-ae00c9ce5237_jpg.rf.f6cd0ee7fc1e56739056232cbd898be9.jpg,Grass Fire,person,"Watermark: ""E"" 15%",1.0,0.876,0.893,1.0
033717ff-52ea-422e-a07a-df2f8e10a57f_jpg.rf.e88ee2c429ca60d402ec680ac1a62f1b.jpg,Vehicle Fire,"car, person",,1.0,1.0,0.774,1.0
041fa5e4-7e37-4814-88bc-f5102a9dde72_jpg.rf.4b5069da7d91a9ff67029400c8f4d1a6.jpg,Structure Fire,None,"Watermark: ""ae a ee a he oo 7 a cod a La J ga ee"" 20%",0.996,0.936,0.923,0.966
077a5476-360d-4405-bb2a-4b86ff69d4f3_jpg.rf.122e03ab8f23bbe92549049811ee3dd8.jpg,Vehicle Fire,"car, person",,1.0,0.966,0.659,1.0
081c85f1-b0ef-4172-b764-6a136476ae69_jpg.rf.c75b021ab9d44878aee9f9bd92265a95.jpg,Other Fire,None,,1.0,0.986,0.508,1.0
0853cfd8-9e7a-475e-9d8e-fd0b0a65f275_jpg.rf.d3f0f2bf8a3f296fa356d5bae9d8da37.jpg,Forest Fire,None,,1.0,0.883,0.988,0.942
08e71097-86f7-4657-8872-6dfae7efcf09_jpg.rf.6694e40ba97cdc9220ab3b0c43a85061.jpg,Structure Fire,"bicycle, person",,1.0,0.858,0.99,1.0
0bb3c0c6-744d-4b31-be3f-d0cdbc844de1_jpg.rf.cbacabfbf91ee0b12ae796e5ccbc4d88.jpg,Vehicle Fire,car,,1.0,1.0,0.983,1.0
0ca430be-57db-49c9-801a-47d95f6b1f60_jpg.rf.c527c1388a835c3c74f075023be40c10.jpg,Grass Fire,person,,1.0,0.74,0.552,0.87
0d3f3df9-6e0b-4ad7-adb0-3d19f7d07bf5_jpg.rf.a672dadd02108cf94eb2c1b3fe553c61.jpg,Vehicle Fire,person,,1.0,0.931,0.87,1.0
10558b04-0d3c-4dba-a1b0-f34ecd49d11d_jpg.rf.41535d51041cd7adeb0b9ca54568fde2.jpg,Forest Fire,None,,1.0,1.0,0.92,1.0
1149c850-0475-4f91-8ccb-cc592ae3412c_jpg.rf.b32b6e9b9271e7090d74dde2c6b166a8.jpg,Grass Fire,person,,1.0,0.95,0.557,0.975
11_10_19-mjs_ft_hotel-fire_19183862_jpg.rf.2805e55ea4e0d411c5b0f611dd85d614.jpg,Structure Fire,person,,1.0,0.883,0.714,0.942
121ffad3-a884-42bb-a70d-bbab93005ed5_jpg.rf.5b78f5e3d52cf9ce9f1a210f3091248d.jpg,Structure Fire,person,,1.0,0.976,0.991,1.0
12e4805e-5d34-4fea-b31e-7808e95631d2_jpg.rf.740b707e37c9e6c332f077468d53295b.jpg,Smoke Only,"car, person",,0.0,0.954,0.0,0.954
12f905c0-5eb3-4e41-acc0-03f411c9c717_jpg.rf.837ebd3c011b93ed9e227af20884497a.jpg,Vehicle Fire,None,,1.0,1.0,0.857,1.0
14_jpg.rf.68a7ff433df8f8ca88fe2b4281e6f1e9.jpg,Forest Fire,person,,1.0,1.0,0.425,1.0
155c4b97-3b20-4f9a-afc4-c0ac1f396f80_jpg.rf.f97e105021c5c85fb7c0bf5684ec4246.jpg,Vehicle Fire,person,,1.0,0.893,0.681,1.0
15edaef4-0bf3-4042-8eee-8317e0872af9_jpg.rf.2fd19315eae7d57ce75c076782e85892.jpg,No Fire / Unknown Scene,None,,0.0,0.964,0.0,0.0
16213498-6f54-486f-8e5c-163746e510f6_jpg.rf.0f1d00a2c2fc77add4c4994597a61791.jpg,Grass Fire,person,,1.0,0.974,0.951,1.0
17aa3fe2-99cf-4b57-8c54-bc5044c789da_jpg.rf.b2835f35db2d68f082f8fd2bbee13285.jpg,Forest Fire,None,,1.0,0.905,0.466,1.0
17b58c42-a244-40d9-8da8-281b20eab5de_jpg.rf.db30aea74d3ed8ee3c3325b49e0f9e62.jpg,Vehicle Fire,None,,1.0,0.957,0.697,0.979
181a2007-6f90-443e-a329-0c3d561d83a5_jpg.rf.c0372de8024419bf9a79dfaefed77f92.jpg,Forest Fire,None,,1.0,1.0,0.914,1.0
18a3ffff-45be-4721-b778-fc43e1081708_jpg.rf.eb705d55589cabe7a45debfaf6bafb26.jpg,Vehicle Fire,"car, truck",,1.0,1.0,0.992,1.0
19d2fa81-ee9f-4308-84de-2244c2f0eda5_jpg.rf.1179219f411e836287064e962101bc4d.jpg,Grass Fire,None,,1.0,0.918,0.902,0.959
1_13_jpg.rf.760ed8b0c9bcffac1a035b1bb4a119f1.jpg,Grass Fire,None,,0.999,0.743,0.642,0.871
1_19_jpg.rf.06f2280813ad04cfa7d7376d58f9c462.jpg,Structure Fire,person,,1.0,0.921,0.688,0.961
1_23_jpg.rf.cd9ba301e67bb92ec0c1d0daf62811f6.jpg,Structure Fire,person,,1.0,1.0,0.926,1.0
1_27_jpg.rf.355551a6cf01ac180418be0082a68256.jpg,Forest Fire,None,,1.0,1.0,0.678,1.0
1_28_jpg.rf.8ddd0a109481af1ee713da1695d75e07.jpg,Structure Fire,None,,1.0,0.906,0.696,0.953
1_29_jpg.rf.e38274220c7a04662b4b7c6bf3d4d1ad.jpg,Other Fire,None,"Street Sign: ""Cor"" 62%",1.0,0.731,0.641,0.865
1_30_jpg.rf.a0ec9ed1fa39afc9da8459193197c6ab.jpg,Structure Fire,person,,1.0,0.94,0.511,0.97
1_36_jpg.rf.12cc64faf40ec311aa73d1329215dd90.jpg,Container / Trash Fire,None,,1.0,1.0,0.947,1.0
1_38_jpg.rf.af3f9c8a4d44a0f4aff8570efcc8bc34.jpg,Grass Fire,None,,1.0,1.0,0.457,1.0
1_43_jpg.rf.b6cf5cc69954db7d15625b6e9694b4a8.jpg,Structure Fire,None,,1.0,0.813,0.527,0.906
1_44_jpg.rf.437676cef852f3ab959daa65688bcdeb.jpg,Container / Trash Fire,None,,1.0,0.671,0.956,0.835
1_47_jpg.rf.ca8da4c5674ea324c851734ed9b58523.jpg,Smoke Only,None,,0.002,0.981,0.0,0.981
1_51_jpg.rf.0b90ec7f75808ac5b4e426aed396538a.jpg,Forest Fire,None,,1.0,1.0,0.867,1.0
1_63_jpg.rf.b185633a504d17bc2a1506555dd39cc5.jpg,Smoke Only,None,,0.001,0.563,0.0,0.563
1_64_jpg.rf.ff2d974fd21b6732c45947b13d1cd9d9.jpg,No Fire / Unknown Scene,None,,0.001,0.797,0.0,0.001
1_71_jpg.rf.5ef3b0339a4272b6ed3841c585a67c41.jpg,Structure Fire,None,,1.0,0.951,0.924,0.976
1_73_jpg.rf.670989a1e7d5ad17d5a15f82bb0b7651.jpg,Smoke Only,None,,0.0,0.914,0.0,0.914
1_74_jpg.rf.580030f0117846f983acf9c6f0eb19da.jpg,Smoke Only,person,,0.0,0.685,0.0,0.685
1_78_jpg.rf.cf1ffed1dfae4229557ac1d956368fd7.jpg,Forest Fire,None,,1.0,1.0,0.821,1.0
1_85_jpg.rf.d7aeab8e14184374d89e78ab56106102.jpg,Structure Fire,None,,1.0,0.956,0.937,0.978
1_90_jpg.rf.acfba4496d6759c5d47ea7c43d50a931.jpg,Other Fire,None,,1.0,0.959,0.758,0.979
1_9_jpg.rf.e0fa7be9eb238b1d6b07c272824d859b.jpg,Grass Fire,None,,0.998,0.922,0.497,0.96
1a1afd54-bc00-4d10-852e-e2850fffddac_jpg.rf.74e5f85f5f683948927e97e5d4b48ce1.jpg,Vehicle Fire,"bus, car, person",,1.0,0.988,0.78,1.0
1a7fee9c-e0fc-43d5-9444-e206e6a6bc42_jpg.rf.49310eaf5f17e6a79a1242e4f814d8e1.jpg,Forest Fire,person,,1.0,1.0,0.754,1.0
1d2a9292-b7f1-41f2-8af5-5ba03d535650_jpg.rf.4cfca8e698aa8bad87fd4d8975ee31fd.jpg,Vehicle Fire,"bus, truck",,1.0,0.999,0.492,1.0
1da54983-4378-4161-a79b-30d9cc9e03f1_jpg.rf.48618133c0039fcee8fb66882a34aabf.jpg,Vehicle Fire,bicycle,,0.995,0.747,0.947,0.871
20200713170914_jpg.rf.19ab6c84c1d5f6df22094b0fd0ec245d.jpg,Other Fire,None,,1.0,0.776,0.495,0.888
20200713171101_jpg.rf.83b5816b30c3c5b5fa4cf48c4815519b.jpg,Other Fire,person,,1.0,0.841,0.385,1.0
20200713171631_jpg.rf.d0eb372c3d985de1663c61c97f5665de.jpg,Structure Fire,None,,1.0,1.0,0.991,1.0
20200713172231_jpg.rf.dadee544a3bc95d32e6f0588803cb44d.jpg,Structure Fire,None,,1.0,0.768,0.636,0.884
20200713172614_jpg.rf.643b5fccb0734c69346baf70da1c2a0e.jpg,Structure Fire,None,,1.0,0.988,0.996,0.994
20200713173212_jpg.rf.dc4379ef6d82eb5342d74f9d2f02c92f.jpg,Grass Fire,None,,0.998,0.9,0.806,0.949
20200713173409_jpg.rf.7a9e7753f077d5beb891f0a6289006b4.jpg,Structure Fire,None,,1.0,0.856,0.834,0.928
20e10344-b45c-41b2-b8f1-c0922e6aa100_jpg.rf.fa785ab4a513f2452e8a85c4a970a344.jpg,Vehicle Fire,None,,1.0,1.0,0.928,1.0
22eqf_jpg.rf.5e049305eb622a165a56dc8d4c8a8b77.jpg,Other Fire,None,"Street Sign: ""Cor"" 62%",1.0,0.728,0.637,0.864
235e6cfc-3fd9-4a4f-87dd-ab92ace33cb5_jpg.rf.7a22ff781a0f343c450e45bf85cb9fd2.jpg,Vehicle Fire,truck,,0.998,1.0,0.929,0.999
239e4b4c-0919-430d-bcbf-3753ac3cdb58_jpg.rf.72c68db2dab4a7926b7288c8b7ed2330.jpg,Structure Fire,None,,0.998,1.0,0.763,0.999
2444b20a-1285-422c-afd7-eb5ff8355d46_jpg.rf.80e96b5d18de8d7a5c19908e7cb6dd33.jpg,Vehicle Fire,None,,1.0,0.962,0.722,0.981
24f45522-c96b-41ed-8ab4-a2ad212b884c_jpg.rf.f9a94a9be0ba7636cb51c89ceae456ad.jpg,Structure Fire,None,,0.998,0.9,0.563,0.998
2502ec63-7313-4c5b-aa6a-53dc14aa1a9d_jpg.rf.aae418942a0b09a0ff76b21620699e13.jpg,Grass Fire,None,,1.0,0.711,0.975,0.855
25b17c01-1cce-419f-89ea-1d75bfecf728_jpg.rf.9b20f0e8bf0fbedf3c657b80b918f4c3.jpg,Smoke Only,None,,0.0,0.862,0.0,0.862
261fb25a-ef98-4295-9875-32d4e5720048_jpg.rf.8e167c565cca11d370564ebc15e04586.jpg,Structure Fire,None,,1.0,0.899,0.845,0.95
263bde89-1453-4eb3-b6ec-c97b5525d24c_jpg.rf.e9fa13e2f60230c841a5f3055a36a8a4.jpg,Vehicle Fire,car,,1.0,0.917,0.97,1.0
2843023b-a0ab-4647-b4d0-d48d841402b8_jpg.rf.ea743811d6b046e7f15a4c9efff25993.jpg,Vehicle Fire,car,,1.0,0.978,0.989,1.0
2853723335_44fdafb8fa_o_jpg.rf.4028e328f5f795ee77029226837368b8.jpg,Structure Fire,None,,1.0,0.969,0.986,0.985
288a06e1-6a06-4cc4-acd7-ed9311549767_jpg.rf.4d9952c7bf36de4db354226177dca8ee.jpg,Forest Fire,None,,1.0,0.75,0.909,1.0
28aa329a-95a2-4938-8b74-416f9c482be4_jpg.rf.cbeaa9a7d6b988241b718a604aa2922d.jpg,Structure Fire,None,,1.0,0.831,0.772,0.916
2a75178c-427e-4a13-b7e2-2f975662b1c5_jpg.rf.43e9fbdbfb777c66842779686aace5f3.jpg,No Fire / Unknown Scene,person,,0.0,0.998,0.0,0.0
2bba390f-5bc6-4d6d-8fcd-9846fe684664_jpg.rf.6ca44ab7d24b7351db45069cb3db8cee.jpg,HazMat Fire,None,,1.0,1.0,0.585,1.0
2c8ab134-1181-4233-a79a-89fdf0b308c2_jpg.rf.8ea8dbb46b374514f444643dd912ee6d.jpg,Vehicle Fire,train,,0.998,1.0,0.895,0.999
2CDDD98D00000578-3246257-image-a-30_1443454943645_jpg.rf.1f637e495fb7edfcb791f33adf299b19.jpg,Other Fire,None,,1.0,0.756,0.883,0.878
2e41792d-9554-4e80-bf84-480957e72e35_jpg.rf.cb3fd9e3a7e9639ce8861c76596c92a9.jpg,Forest Fire,person,,1.0,0.968,0.45,1.0
2e70232d-a918-4be9-8eb0-5b03799bf51a_jpg.rf.e63fde28e5b8a49f341eab2d83a5dbda.jpg,Vehicle Fire,person,,1.0,0.907,0.984,1.0
2e9b126c-a599-4abc-bc27-dc2a0feb78e4_jpg.rf.8525d60a563df9724beb7129ad509d9d.jpg,HazMat Fire,person,,1.0,0.96,0.57,1.0
2fdcbfa6-97d8-44a8-a3f2-deec96ebac3e_jpg.rf.561bf6b4faa62bf8936a3f60578e898a.jpg,Vehicle Fire,"car, motorcycle, person",,1.0,0.977,0.658,1.0
304838da-40c7-4acf-a27a-3bf92d12022e_jpg.rf.5e2405f78bd174f23dd81aed3dfee230.jpg,Forest Fire,person,,1.0,0.634,0.495,0.817
32313rwev_jpg.rf.b19f3e54b1a0e01314d6afe3b49d828b.jpg,Container / Trash Fire,None,,1.0,1.0,0.549,1.0
32fba5ba-fbbc-44f7-bd17-ea2b6de5fb99_jpg.rf.3708cee94bdb7b8f5e800c6c08921d4f.jpg,Grass Fire,None,,1.0,1.0,0.572,1.0
332f34e9-9718-4cf3-8940-a5a356ca32e2_jpg.rf.d86185725cbb5852ae543ee1dfcfba38.jpg,Grass Fire,person,,1.0,0.686,0.639,0.843
33ff1f68-1fba-4d1d-8245-fbf977ffc3d8_jpg.rf.dcc553b85a2c30e943ff6eb7ba3fbf5d.jpg,Grass Fire,None,,1.0,0.96,0.447,1.0
34d210f5-eeca-4c92-82f9-ae2da18a3379_jpg.rf.ee18db0bf576d4c3aa37d4f9d7f772d6.jpg,Forest Fire,None,,1.0,0.953,0.916,0.977
369e5f7c-528a-4278-82d7-486d3bcdec36_jpg.rf.4ea9e8556dd53ad09d0764aef93d26a0.jpg,Vehicle / Accident Scene,"bus, person",,0.001,0.913,0.0,0.001
378024e8-ccca-4ac2-86ac-a4feb499c883_jpg.rf.91442141e7220c701db6f59cd8805508.jpg,Structure Fire,None,,1.0,0.901,0.69,1.0
39e58570-5856-4d73-ad18-0493130eb2d8_jpg.rf.938c1342f2b15bf316cae3d9a096967d.jpg,Forest Fire,None,,1.0,0.813,0.974,0.906
3a5ae504-36ab-400f-b65e-d5f5974e84cf_jpg.rf.f79ae769202f5b57bf9b79e11fa8aad4.jpg,Forest Fire,None,,1.0,0.667,0.944,0.833
3abbd24b-51f1-483f-8e03-d9a83013bfc5_jpg.rf.8c37d32fb87f4cbf2a5711ee77fccee9.jpg,HazMat Fire,person,,1.0,1.0,0.783,1.0
3b095739-80a2-4e0a-aa7a-538b02210a15_jpg.rf.9ef21755669c1df6a2d301cfb6a56dcb.jpg,Structure Fire,None,,1.0,0.739,0.98,0.87
3bc90a15-2025-428d-803f-5c6c2e019055_jpg.rf.e00495c08753b01d3e904c6a613d11d1.jpg,Vehicle Fire,None,,1.0,1.0,0.996,1.0
3cadff59-5ab8-4165-a29a-f840f06233dc_jpg.rf.e9c4c2c0e5b9ebe095984db64ad80e4f.jpg,Other Fire,person,,1.0,0.957,0.53,1.0
3d2efc34-f767-4083-a1e7-d543fc38dab9_jpg.rf.f49567c226685911453eb148f536a36e.jpg,Vehicle Fire,"car, truck",,0.993,0.916,0.532,0.993
3dd2a8fa-35f3-4985-8bfe-920063ea7f1b_jpg.rf.d6435bb86526aed68fff6be4e44cae8b.jpg,Structure Fire,None,,1.0,0.925,0.499,1.0
3e6580a2-6bf9-478b-b33f-e78057120cf5_jpg.rf.733e6347bee408378ef3447bf5a18f9f.jpg,Grass Fire,person,,1.0,0.956,0.405,0.978
3f24dafd-f3bf-4664-b80e-ecccdd0aef39_jpg.rf.7e19ba3d52bf4f7834d32077ecb1fe3d.jpg,Other Fire,None,,1.0,0.977,0.363,0.988
404b8d40-eaa9-4164-8419-9ccbc2fc855f_jpg.rf.bbc1cc8b153fe94001795a1c80b8c2ff.jpg,Grass Fire,None,,1.0,0.804,0.479,1.0
407723be-ccfe-4ca3-918f-4d56c0f749e3_jpg.rf.b14e9cf4b9ce43968685ee06bc7ba0ff.jpg,Vehicle Fire,"car, truck",,1.0,1.0,0.914,1.0
429f420a-0a5d-48a6-adc5-7b72f4be36d0_jpg.rf.a90e11baa568ff17afcfe2a6e1545d43.jpg,Vehicle Fire,person,,1.0,1.0,0.918,1.0
43be9a61-0165-4141-8910-f25877baa125_jpg.rf.33cd331e2ba61b4a08e34538c15197a0.jpg,Grass Fire,person,,1.0,1.0,0.939,1.0
4444bb11-d010-4b8f-a1d8-32619f0344a5_jpg.rf.06a89660c2a06b4221ef6c56eff3cb0d.jpg,HazMat Fire,None,,1.0,0.857,0.557,1.0
44ccbaa2-4bcf-4eae-9653-1eeafbd5e2a4_jpg.rf.4110fcb029a4494984240e039cd97bd7.jpg,Vehicle Fire,car,,1.0,0.867,0.501,1.0
457b5706-57db-456e-8db6-e15b7e4ddb38_jpg.rf.4c37a28e4486877900a01d834b41b686.jpg,Structure Fire,None,,1.0,0.732,0.741,0.866
45a4c46c-727a-4658-a819-9571de3c3275_jpg.rf.ecc070cc23f9ac6f8f72d58e33374a7f.jpg,Vehicle Fire,None,,1.0,0.757,0.727,1.0
46ad623e-c8f5-40de-be4c-d92b6f543a53_jpg.rf.c8cf2b926753fd869abc2821523ba410.jpg,Forest Fire,person,,1.0,0.84,0.604,0.92
48a08e27-bc65-4659-bae8-9499aca1cd7d_jpg.rf.0fec0ae028d06f5ca2ba7d1e6be5e69e.jpg,Structure Fire,None,,1.0,1.0,0.972,1.0
48a1d1b8-8059-49c4-ac5d-a804735b02aa_jpg.rf.73163407750881b869f25f652c04b937.jpg,Vehicle Fire,None,,1.0,1.0,0.833,1.0
49a59a34-7eb8-4cc7-b454-459561c1c188_jpg.rf.419d89640c39883dd636d2a274cc7697.jpg,Forest Fire,None,,1.0,1.0,0.812,1.0
4b28f6ec-1f30-48b2-b767-e05fe766f1ed_jpg.rf.764618289626ee5b9f179d019a12ba99.jpg,Forest Fire,person,,1.0,0.998,0.528,0.999
4b297d2e-7dd3-4168-bee4-644963097f5b_jpg.rf.59fa1b008158cda81ec6a2f9b813da08.jpg,Forest Fire,None,,1.0,0.961,0.776,0.98
4bf67968-f45b-4615-9894-49353ae8dcc8_jpg.rf.b7e96744894c2d9c914d8ac434b995a8.jpg,Structure Fire,None,,1.0,0.88,0.907,1.0
4e4abf49-2983-4e79-9342-c66c67780602_jpg.rf.6bf23b46a5f646376ec1eb3c46120c2c.jpg,Vehicle Fire,None,,1.0,1.0,0.956,1.0
4e4df4af-e4c8-4eb6-b4a6-2953cefbaa04_jpg.rf.6c3ea1e8941ba52a61ae976ff755f173.jpg,Vehicle Fire,"boat, person",,1.0,0.791,0.433,0.896
4e639f5c-ab14-400b-8695-62db1c1ce66c_jpg.rf.1aa8ad061a12615554757feb0853dff9.jpg,Vehicle Fire,"bus, car, person, truck",,1.0,1.0,0.939,1.0
4e726963-dd70-48ba-9d56-4abadd0e6d7b_jpg.rf.94fa5ba57733ce2152d4680c3a39c443.jpg,Structure Fire,None,,1.0,0.914,0.998,1.0
4e813bbf-6db1-4899-ba49-dd9e61146641_jpg.rf.1326d1652f21bbcaae21ba59aeb824b2.jpg,Vehicle Fire,"car, person",,1.0,1.0,0.488,1.0
4f99a281-60c9-484f-8d3e-f9b1cd3b7bc6_jpg.rf.3bd0ad008f8594315c7a02c931130802.jpg,Forest Fire,None,,1.0,0.854,0.61,1.0
4faaf967-a526-4422-8126-c0aa630a9dee_jpg.rf.45ac8d501352a558b110032203804998.jpg,No Fire / Unknown Scene,person,,0.0,0.893,0.0,0.0
4ff78415-93d0-414b-9bd3-4142696ef986_jpg.rf.0eef9ceb52f96c223774b3e66b610b4f.jpg,Structure Fire,None,,1.0,0.858,0.963,1.0
5246f3e4-8e9a-49d6-84f3-9e741a9f099d_jpg.rf.895a5c4c802f8e7ae0387c309e6a685c.jpg,Vehicle Fire,person,,1.0,0.961,0.736,1.0
52e40775-a2f3-4763-9fe6-9dc920e57dba_jpg.rf.3b1181248feb275471f07f6d396d8f19.jpg,Structure Fire,"person, truck",,1.0,0.936,0.995,1.0
5331369c-a299-4a0c-8552-a266338d074d_jpg.rf.e2ad797c745651a7049c7f8ec3113724.jpg,Structure Fire,None,"Watermark: ""RSET"" 24%",1.0,0.793,0.934,0.897
551e1012-3d54-4ec1-a154-729abe55c616_jpg.rf.52c77fa93c23e09f964f51dc16d22bd3.jpg,Vehicle Fire,None,,1.0,0.965,0.699,0.982
558c4678-0cf8-47ec-8c9a-849dda134911_jpg.rf.61ece964238f1242ea558fc5237162bd.jpg,Other Fire,person,,1.0,0.927,0.534,1.0
58bd57ad-da92-4676-b8ce-ada0eea0327c_jpg.rf.c607eda5ad2fd1b993794645751dd2f7.jpg,Vehicle Fire,None,,1.0,1.0,0.811,1.0
59239e57-cd4f-4ea8-adf5-3465f4cee989_jpg.rf.e11e42471c5dec4095eb982bf6c2b107.jpg,Grass Fire,None,,1.0,0.884,0.831,0.942
59cad3ca-2e5c-4b9e-8c71-bc62bd3fbc5e_jpg.rf.f5cd84c79524c919bb454c592c26eef6.jpg,Forest Fire,person,,1.0,0.713,0.764,0.856
59e70708-351a-4a0c-9361-ffb3593ba3aa_jpg.rf.97e1a8310792ad96644a43f5cdf4af9b.jpg,Forest Fire,None,,1.0,1.0,0.682,1.0
5a950bbb-be7d-4241-96b4-43d53a22cce5_jpg.rf.2f3e092263bbac2237d4cbb0ad68e166.jpg,HazMat Fire,boat,,0.674,0.922,0.533,0.798
5d33f3a5-c728-4ee9-8047-f49fcd85b9ce_jpg.rf.7ed4bfe6d6dcf30feb2892ce55d4724f.jpg,Structure Fire,person,,1.0,0.956,0.456,1.0
640adbe2-693e-4b60-8f5c-e2d62dd6c19a_jpg.rf.502486b794a211aba3ec8e7b78115a3c.jpg,Vehicle Fire,"car, person",,1.0,0.973,0.988,0.986
647a1ee5-ab79-442b-a1a4-1e1f82ea89a1_jpg.rf.cbcea2b73113696f2fbd8552d8d277b3.jpg,Vehicle Fire,person,,1.0,1.0,0.663,1.0
64d6b1bd-3008-4336-8e40-68a9ef95e608_jpg.rf.8944a363e56bee8abdbafff7a4862cca.jpg,Forest Fire,None,,1.0,0.872,0.888,1.0
64f223e0-c8dd-4343-b1d3-0a6171ce39c5_jpg.rf.4561f662b06ad46ec1cad89065b462ec.jpg,Forest Fire,None,,1.0,1.0,0.644,1.0
68607dc9-a05e-412a-9c40-d118f5d97415_jpg.rf.e01a04f0bb094054c5977fc270f87459.jpg,Forest Fire,person,,1.0,0.884,0.697,0.942
68b67e34-142c-4cb3-9b78-00f4e4835987_jpg.rf.9bfe13a14e8d8d026eaa96f39d874ac3.jpg,Forest Fire,None,,1.0,1.0,0.65,1.0
6ac1fa33-c5ae-43cd-8cc8-dd36717bddec_jpg.rf.ddca1b1eee91729d9e5c4054c35708b3.jpg,Forest Fire,person,,1.0,0.939,0.556,1.0
6b9b4508-e5e0-4b3d-8c4c-c766e0e7ab06_jpg.rf.4b35e0f32f346381ff4df88117c2613e.jpg,Grass Fire,None,,1.0,0.898,0.725,0.949
6d50b296-f9d8-4856-8203-e3f5a8fa44d7_jpg.rf.7d7ac9f4be909ecebc86a01eb0762e8e.jpg,Forest Fire,person,,1.0,0.679,0.844,0.839
6f712fb7-05d5-4b40-aae9-9edac44c26af_jpg.rf.19e5e5bd90aaa943bf008d712830af43.jpg,Smoke Only,"car, person",,0.0,0.766,0.0,0.766
6fde8564-ccbd-43a0-abca-72140dc89840_jpg.rf.8a22b315494ff6309aa877072345aa9b.jpg,Other Fire,None,,1.0,1.0,0.367,1.0
713863b7-9b77-4a3f-9cfa-e75ae880077e_jpg.rf.66679762d64af5d51ceba27693a92713.jpg,Vehicle Fire,bus,,1.0,0.937,0.928,1.0
71404040-521a-4fe7-899f-ccbae597a0a9_jpg.rf.fa2f98c060b496b097746955a7ee4d9f.jpg,Forest Fire,None,,1.0,0.869,0.687,1.0
7293aa09-d916-4c00-878c-981b30fb5253_jpg.rf.5fb25a896ae170da3db0315b31812f2d.jpg,Forest Fire,None,,1.0,0.855,0.694,0.927
72decdb5-6615-4221-b314-1fc9cd8959b3_jpg.rf.34e1a1cadcb4904a47a4a82f1c797bd8.jpg,Structure Fire,None,,1.0,0.932,0.986,1.0
7374d490-fe72-4eee-9781-ce87701a5027_jpg.rf.c8749c6a764c7248080ed60aca4dd07d.jpg,Vehicle Fire,"person, truck","Watermark: ""NF"" 22%",1.0,1.0,0.431,1.0
75b39118-8179-4394-9373-2ef2cdfae9a6_jpg.rf.f471f8976e756d66d036f55c3e39ed9f.jpg,Grass Fire,None,,1.0,1.0,0.872,1.0
76327ea7-d859-4a66-8b46-a98bd63e509c_jpg.rf.88b1437a7e3aeb4d3720f59e7929b7da.jpg,Smoke Only,train,,0.057,1.0,0.0,1.0
79527616-26d5-427e-81d4-806bff2113f1_jpg.rf.03da56381c84775efbc4fe7b48f828f7.jpg,Grass Fire,person,,1.0,0.913,0.728,0.956
7a6a61db-edcd-4580-82cd-0ab1e98f7363_jpg.rf.f4578f460ed7fc86d2082b68eceac8f0.jpg,Vehicle Fire,"car, person, truck",,1.0,0.902,0.929,0.951
7b5df180-9446-4e32-812e-484c3d5d1b41_jpg.rf.24684659c8b0a1291ed7c07d00ed82e3.jpg,Vehicle Fire,"car, person, truck",,1.0,1.0,0.393,1.0
